pods,file_descriptors,receive_packets,transmit_packets,dropped_packets,cpu_usage_seconds,cpu_throttled_seconds,memory_working_bytes,memory_usage_bytes,carga,fecha
11.0,615.8,10787.5,7931.6,606.7,0.9693921836,0.5074473482,109049529.9,22.0,15000,2021-06-02 02:09:23.446884
11.0,620.4,11023.5,8029.0,606.7,0.9675730241,0.5067463970,108910692.6,22.0,15000,2021-06-02 02:09:23.649581
11.0,652.8,11719.6,8643.5,606.7,1.0337459994,0.5267953428,132961388.7,22.0,15000,2021-06-02 02:09:24.664526
11.0,0.0,0.0,0.0,0.0,0.0011913212,0.0000000000,3523892.7,22.0,16000,2021-06-02 02:10:24.787083
11.0,0.0,0.0,0.0,0.0,0.0011804033,0.0000000000,0.0,22.0,16000,2021-06-02 02:10:25.893582
11.0,0.0,0.0,0.0,0.0,0.0011780124,0.0000000000,0.0,22.0,16000,2021-06-02 02:10:26.975739
11.0,0.0,0.0,0.0,0.0,0.0011599354,0.0000000000,0.0,22.0,16000,2021-06-02 02:10:28.058401
11.0,39.4,260.7,126.3,0.0,0.0169050295,0.0000000000,376356.5,22.0,16000,2021-06-02 02:10:29.749900
11.0,43.6,280.9,136.4,0.0,0.0176650485,0.0000000000,395632.6,22.0,16000,2021-06-02 02:10:30.834582
11.0,43.6,300.2,146.0,0.0,0.0176297048,0.0000000000,395632.6,22.0,16000,2021-06-02 02:10:31.917297
11.0,46.4,300.2,146.0,0.0,0.0185122118,0.0000000000,417723.8,22.0,16000,2021-06-02 02:10:33.242582
11.0,147.8,1076.4,631.7,0.0,0.1123071426,0.0342733332,8461732.8,22.0,16000,2021-06-02 02:10:33.625082
11.0,151.4,1110.4,652.9,0.0,0.1122739782,0.0342733332,8461732.8,22.0,16000,2021-06-02 02:10:34.698086
11.0,152.1,1110.4,652.9,0.0,0.1122602824,0.0342733332,8461732.8,22.0,16000,2021-06-02 02:10:35.777083
11.0,155.3,1177.9,695.1,0.0,0.1161437154,0.0342733332,8788612.1,22.0,16000,2021-06-02 02:10:36.863582
11.0,156.6,1222.2,723.5,0.0,0.1166018366,0.0342733332,8795746.9,22.0,16000,2021-06-02 02:10:37.527581
11.0,253.6,2877.1,1883.5,0.0,0.2166434792,0.0383649116,14028031.1,22.0,16000,2021-06-02 02:10:38.597627
11.0,260.7,2907.4,1898.6,0.0,0.2226589494,0.0386446521,14292164.6,22.0,16000,2021-06-02 02:10:39.673082
11.0,264.1,2935.0,1912.4,0.0,0.2267492647,0.0390248905,14538257.3,22.0,16000,2021-06-02 02:10:40.722943
11.0,272.1,2988.6,1936.2,0.0,0.2334160177,0.0417092527,15247429.2,22.0,16000,2021-06-02 02:10:41.805081
11.0,279.4,3150.8,2038.7,0.0,0.2430721424,0.0419674924,15886995.3,22.0,16000,2021-06-02 02:10:42.895399
11.0,322.6,4616.5,3125.9,996.5,0.3351308922,0.0424208240,26298286.1,22.0,16000,2021-06-02 02:10:44.068865
11.0,327.4,4630.1,3134.7,996.5,0.3428582018,0.0421226533,27001124.8,22.0,16000,2021-06-02 02:10:45.179582
11.0,329.8,4894.0,3307.4,996.5,0.3471222300,0.0418352179,27179878.0,22.0,16000,2021-06-02 02:10:46.250582
11.0,330.2,4899.6,3311.1,996.5,0.3504938886,0.0437311413,28212385.3,22.0,16000,2021-06-02 02:10:46.528726
11.0,334.2,5100.9,3455.3,996.5,0.3505871948,0.0481315387,28223567.5,22.0,16000,2021-06-02 02:10:47.591082
11.0,381.4,6864.4,4749.9,996.5,0.4837022584,0.1349104177,36813195.3,22.0,16000,2021-06-02 02:10:48.672583
11.0,395.7,7157.4,4953.5,996.5,0.5060724206,0.1385805079,37214227.7,22.0,16000,2021-06-02 02:10:49.750864
11.0,410.8,7278.9,5038.0,996.5,0.5237964058,0.1456588209,37796012.5,22.0,16000,2021-06-02 02:10:50.797583
11.0,412.5,7371.6,5101.4,996.5,0.5281697333,0.1458026101,39257243.2,22.0,16000,2021-06-02 02:10:51.876114
11.0,413.3,7305.8,5055.9,996.5,0.5284130470,0.1486387030,39370562.6,22.0,16000,2021-06-02 02:10:52.951311
11.0,420.8,8583.1,6041.1,996.5,0.6116931552,0.1807583633,42440805.1,22.0,16000,2021-06-02 02:10:54.024855
11.0,427.4,8635.8,6078.1,996.5,0.6322262229,0.1872647531,44233082.0,22.0,16000,2021-06-02 02:10:55.102213
11.0,434.1,9136.0,6431.0,996.5,0.6371057149,0.1916789525,44559302.6,22.0,16000,2021-06-02 02:10:56.161898
11.0,434.3,9348.2,6584.8,996.5,0.6369860094,0.1916714422,44553164.4,22.0,16000,2021-06-02 02:10:56.272944
11.0,450.8,9657.0,6799.9,996.5,0.6612416383,0.1931696579,45637387.7,22.0,16000,2021-06-02 02:10:57.355581
11.0,454.5,9624.9,6780.8,766.7,0.7873541709,0.2786282534,72189553.4,22.0,16000,2021-06-02 02:10:58.662150
11.0,510.2,10398.8,7460.7,766.7,0.8058041888,0.2907232865,74162758.5,22.0,16000,2021-06-02 02:10:59.724829
11.0,515.1,10501.3,7535.4,766.7,0.8287908217,0.2926957275,75776735.9,22.0,16000,2021-06-02 02:11:00.595907
11.0,514.9,10578.0,7593.5,959.5,0.8257209841,0.2950847223,75847153.0,22.0,16000,2021-06-02 02:11:01.672582
11.0,518.5,10730.7,7706.8,959.5,0.8350369446,0.2873142737,78290475.1,22.0,16000,2021-06-02 02:11:02.877195
11.0,593.8,10652.3,7689.9,959.5,0.8950750908,0.2727034549,115854271.3,22.0,16000,2021-06-02 02:11:03.942866
11.0,598.9,11007.6,7946.3,1135.7,0.9037209477,0.2769931620,117361831.8,22.0,16000,2021-06-02 02:11:05.642626
11.0,605.6,11081.4,8002.2,1135.7,0.9176556714,0.2864903266,119679444.5,22.0,16000,2021-06-02 02:11:06.050912
11.0,632.6,11201.4,8091.8,1135.7,0.9609280447,0.3024867740,124539831.5,22.0,16000,2021-06-02 02:11:07.121399
11.0,640.9,11393.8,8249.3,1135.7,0.9606323675,0.3026548855,124651126.7,22.0,16000,2021-06-02 02:11:08.188581
11.0,702.8,12389.3,9127.3,1135.7,1.0231743942,0.3725400098,151529488.8,22.0,16000,2021-06-02 02:11:09.256620
11.0,713.4,12667.3,9350.4,1135.7,1.0374339389,0.3776334513,154416736.9,22.0,16000,2021-06-02 02:11:10.328582
11.0,716.8,12807.2,9456.6,1135.7,1.0193408321,0.3712150123,153097829.9,22.0,16000,2021-06-02 02:11:11.437570
11.0,714.1,12907.6,9534.6,1135.7,1.0233536995,0.3689089352,152936210.3,22.0,16000,2021-06-02 02:11:12.508081
11.0,753.7,12663.6,9403.2,799.7,1.0460444160,0.4392803477,189062870.6,22.0,16000,2021-06-02 02:11:13.589890
11.0,741.8,12860.5,9605.2,799.7,1.0622243726,0.4371702148,194906233.9,22.0,16000,2021-06-02 02:11:14.661622
11.0,731.6,12741.3,9551.9,799.7,1.0597698775,0.4618928450,195644918.2,22.0,16000,2021-06-02 02:11:15.741286
11.0,729.7,12699.3,9535.7,799.7,1.0615005811,0.4610304519,199002476.0,22.0,16000,2021-06-02 02:11:16.805669
11.0,701.8,12666.3,9533.1,799.7,1.0562774028,0.4645915133,202863220.6,22.0,16000,2021-06-02 02:11:17.893667
11.0,710.4,12457.2,9421.8,799.7,1.0534479889,0.5052470990,224493930.0,22.0,16000,2021-06-02 02:11:18.715333
11.0,704.3,12355.9,9370.0,398.2,1.0463792604,0.5237609063,227342412.2,22.0,16000,2021-06-02 02:11:19.481581
11.0,0.0,0.1,0.1,0.0,0.0009303254,0.0000000000,12448686.1,22.0,17000,2021-06-02 02:12:19.601083
11.0,0.0,0.1,0.1,0.0,0.0009302497,0.0000000000,12448686.1,22.0,17000,2021-06-02 02:12:19.662583
11.0,0.0,0.1,0.1,0.0,0.0009167525,0.0000000000,6400813.3,22.0,17000,2021-06-02 02:12:20.758125
11.0,0.0,0.0,0.0,0.0,0.0009029219,0.0000000000,3465754.3,22.0,17000,2021-06-02 02:12:21.826082
11.0,0.0,0.0,0.0,0.0,0.0008769786,0.0000000000,0.0,22.0,17000,2021-06-02 02:12:22.910373
11.0,66.7,212.3,106.1,0.0,0.0273640268,0.0000000000,679521.6,22.0,17000,2021-06-02 02:12:23.977581
11.0,72.2,212.3,106.1,0.0,0.0294915097,0.0000000000,736826.4,22.0,17000,2021-06-02 02:12:25.760081
11.0,75.5,212.3,106.1,0.0,0.0299295415,0.0000000000,746652.3,22.0,17000,2021-06-02 02:12:27.056550
11.0,75.7,245.8,122.9,0.0,0.0299983074,0.0000000000,748187.5,22.0,17000,2021-06-02 02:12:27.883082
11.0,185.3,1033.1,619.4,0.0,0.0812655852,0.0006497784,5522441.6,22.0,17000,2021-06-02 02:12:28.959387
11.0,191.4,1134.5,687.4,0.0,0.0822446586,0.0006497784,5547222.4,22.0,17000,2021-06-02 02:12:30.032169
11.0,192.9,1134.5,687.4,0.0,0.0836529526,0.0006497784,5581408.1,22.0,17000,2021-06-02 02:12:31.111810
11.0,197.0,1134.5,687.4,0.0,0.0844517777,0.0006497784,5603488.0,22.0,17000,2021-06-02 02:12:32.184883
11.0,201.6,1134.5,687.4,0.0,0.0855586237,0.0006497784,5634190.1,22.0,17000,2021-06-02 02:12:33.257457
11.0,287.0,2579.3,1771.8,344.4,0.1860186520,0.0289960638,14022569.1,22.0,17000,2021-06-02 02:12:34.342762
11.0,291.4,2647.8,1817.8,344.4,0.1940204050,0.0309134847,14580075.8,22.0,17000,2021-06-02 02:12:35.417082
11.0,291.6,2801.8,1915.7,344.4,0.1928985427,0.0309134847,14554284.0,22.0,17000,2021-06-02 02:12:36.495082
11.0,302.6,2801.8,1915.7,344.4,0.1979696744,0.0309134847,14956766.0,22.0,17000,2021-06-02 02:12:37.075081
11.0,308.8,2888.2,1977.4,344.4,0.2026645496,0.0338859095,15275321.6,22.0,17000,2021-06-02 02:12:38.157417
11.0,413.8,3659.9,2544.7,698.8,0.3707060706,0.0478339914,26753821.1,22.0,17000,2021-06-02 02:12:39.554317
11.0,420.4,3757.3,2614.8,778.2,0.3708930124,0.0478689010,26771868.7,22.0,17000,2021-06-02 02:12:39.952582
11.0,426.7,3970.7,2760.8,778.2,0.3774068027,0.0485599199,27924569.9,22.0,17000,2021-06-02 02:12:41.156765
11.0,433.7,4086.9,2837.2,778.2,0.3815739485,0.0485669687,28292865.9,22.0,17000,2021-06-02 02:12:42.231581
11.0,436.4,4168.4,2901.3,778.2,0.3893026146,0.0485740767,28622017.8,22.0,17000,2021-06-02 02:12:43.305582
11.0,468.4,6403.4,4517.0,778.2,0.4919853172,0.1396297677,34746737.5,22.0,17000,2021-06-02 02:12:44.388649
11.0,465.0,6525.4,4604.0,1016.6,0.5002345456,0.1389562850,35503811.0,22.0,17000,2021-06-02 02:12:45.495584
11.0,465.5,6530.6,4607.8,1018.8,0.5000814548,0.1389423521,35486553.3,22.0,17000,2021-06-02 02:12:45.623581
11.0,472.6,6788.0,4789.4,1033.1,0.5064269970,0.1382255951,35566957.0,22.0,17000,2021-06-02 02:12:46.700584
11.0,473.4,7129.3,5032.4,1047.4,0.5093874164,0.1500948145,35427897.8,22.0,17000,2021-06-02 02:12:47.844581
11.0,535.0,8786.5,6224.8,923.8,0.6198871466,0.2950490891,50876563.8,22.0,17000,2021-06-02 02:12:49.056081
11.0,554.6,8801.2,6234.9,936.1,0.6437794718,0.3179539895,54306365.0,22.0,17000,2021-06-02 02:12:50.135819
11.0,563.3,8891.1,6298.1,947.5,0.6456949893,0.3259328258,55104998.7,22.0,17000,2021-06-02 02:12:51.207084
11.0,565.0,8974.0,6353.8,950.3,0.6501668073,0.3294797442,55363340.2,22.0,17000,2021-06-02 02:12:51.466583
11.0,579.1,8985.1,6360.9,1071.3,0.6622808745,0.3382067954,56253122.1,22.0,17000,2021-06-02 02:12:52.551963
11.0,603.8,10176.6,7251.7,1071.3,0.7338149430,0.4033264702,66453029.5,22.0,17000,2021-06-02 02:12:53.624295
11.0,617.0,10388.9,7408.3,1071.3,0.7588400969,0.4192747731,68146799.8,22.0,17000,2021-06-02 02:12:54.702254
11.0,625.9,10818.3,7718.3,1071.3,0.7724656752,0.4224914915,69978047.5,22.0,17000,2021-06-02 02:12:55.778645
11.0,636.0,10766.8,7682.0,987.4,0.8017912675,0.4373232676,70946290.7,22.0,17000,2021-06-02 02:12:56.795583
11.0,642.9,10986.6,7838.4,979.5,0.8253542690,0.4445292692,73793641.7,22.0,17000,2021-06-02 02:12:57.875679
11.0,695.8,11186.1,8045.5,1042.4,0.9141413696,0.5130590942,106154107.4,22.0,17000,2021-06-02 02:12:58.954086
11.0,714.2,11469.9,8251.3,1169.1,0.9430821156,0.5255952390,110895683.4,22.0,17000,2021-06-02 02:13:00.035610
11.0,726.1,11728.9,8440.9,1169.1,0.9718517090,0.5278012347,114089316.0,22.0,17000,2021-06-02 02:13:01.112955
11.0,727.6,11726.0,8438.8,1169.1,0.9769994856,0.5283919712,114042809.7,22.0,17000,2021-06-02 02:13:01.271684
11.0,728.1,11705.9,8425.1,1169.1,0.9839574761,0.5460508092,116179022.1,22.0,17000,2021-06-02 02:13:02.452254
11.0,733.7,11768.8,8480.9,1169.1,0.9984321352,0.5666578638,119611051.1,22.0,17000,2021-06-02 02:13:02.874222
11.0,780.6,11896.0,8635.3,986.1,0.9990207609,0.5217659797,155648582.3,22.0,17000,2021-06-02 02:13:03.956582
11.0,794.7,12149.1,8817.7,986.1,1.0265969542,0.5362612911,159757329.3,22.0,17000,2021-06-02 02:13:05.038970
11.0,803.0,12543.6,9131.8,986.1,1.0306922031,0.5414397069,160582263.9,22.0,17000,2021-06-02 02:13:06.122083
11.0,821.6,12742.9,9278.4,986.1,1.0603770312,0.5555177729,166081871.0,22.0,17000,2021-06-02 02:13:07.186775
11.0,822.0,12567.9,9180.8,986.1,1.0810597635,0.5735034277,171112891.8,22.0,17000,2021-06-02 02:13:08.260671
11.0,848.9,12432.6,9094.4,986.1,1.0737885409,0.5427448076,183510125.6,22.0,17000,2021-06-02 02:13:09.323581
11.0,854.1,12517.9,9170.7,986.1,1.0617735040,0.5459892845,182771160.3,22.0,17000,2021-06-02 02:13:10.398581
11.0,869.3,12362.6,9058.8,986.1,1.0701524135,0.5568526350,188208199.0,22.0,17000,2021-06-02 02:13:11.465582
11.0,853.1,12046.3,8830.5,709.6,1.0775873863,0.5663498533,189903946.8,22.0,17000,2021-06-02 02:13:12.528581
11.0,874.5,11735.8,8606.1,456.4,1.0257114162,0.5314973688,225663174.1,22.0,17000,2021-06-02 02:13:13.620581
11.0,842.6,11809.2,8687.3,466.8,1.0069224046,0.5251503576,227989212.0,22.0,17000,2021-06-02 02:13:14.698581
11.0,817.2,11440.1,8429.3,508.0,0.9878817776,0.5108999616,228003996.0,22.0,17000,2021-06-02 02:13:15.777083
11.0,803.5,11261.0,8298.9,542.4,0.9827749661,0.5185482008,227004976.4,22.0,17000,2021-06-02 02:13:16.846582
11.0,779.3,10732.3,7921.4,538.5,0.9439014032,0.5118249099,227853684.8,22.0,17000,2021-06-02 02:13:17.910889
11.0,788.7,9392.2,6986.8,534.6,0.9047657184,0.4763819978,254365444.1,22.0,17000,2021-06-02 02:13:18.993147
11.0,781.8,9381.9,6979.5,530.5,0.8880849546,0.4777331145,257979154.3,22.0,17000,2021-06-02 02:13:20.144582
11.0,781.8,9379.1,6977.6,529.5,0.8567597809,0.4883297603,264637812.3,22.0,17000,2021-06-02 02:13:20.377129
11.0,7.3,0.1,0.1,0.0,0.0009921382,0.0000000000,14252095.0,22.0,18000,2021-06-02 02:14:20.494122
11.0,7.3,0.1,0.1,0.0,0.0009965725,0.0000000000,10016838.5,22.0,18000,2021-06-02 02:14:21.662276
11.0,7.3,0.0,0.0,0.0,0.0009779159,0.0000000000,10016838.5,22.0,18000,2021-06-02 02:14:22.725223
11.0,39.8,201.6,100.7,0.0,0.0151788714,0.0000000000,9567663.7,22.0,18000,2021-06-02 02:14:23.813082
11.0,39.8,201.6,100.7,0.0,0.0151752427,0.0000000000,9567663.7,22.0,18000,2021-06-02 02:14:24.887581
11.0,39.8,201.6,100.7,0.0,0.0151517946,0.0000000000,9567663.7,22.0,18000,2021-06-02 02:14:26.246906
11.0,38.9,227.0,113.4,0.0,0.0168248027,0.0000000000,3571295.9,22.0,18000,2021-06-02 02:14:27.461890
11.0,41.3,804.0,398.2,0.0,0.0520719948,0.0037978534,6247957.2,22.0,18000,2021-06-02 02:14:28.571748
11.0,122.4,832.9,412.5,0.0,0.0532768053,0.0037978534,6259828.8,22.0,18000,2021-06-02 02:14:29.640677
11.0,123.9,845.1,418.6,0.0,0.0564107397,0.0037978534,5980163.9,22.0,18000,2021-06-02 02:14:31.039476
11.0,128.9,845.1,418.6,0.0,0.0569379018,0.0037978534,5971463.6,22.0,18000,2021-06-02 02:14:31.252139
11.0,132.9,853.9,427.7,0.0,0.0579135399,0.0037978534,5926103.0,22.0,18000,2021-06-02 02:14:32.328447
11.0,137.2,863.4,427.7,0.0,0.0592778940,0.0037978534,5880948.2,22.0,18000,2021-06-02 02:14:33.447944
11.0,271.4,1787.8,1052.5,0.0,0.1537186459,0.0215535281,14892897.6,22.0,18000,2021-06-02 02:14:34.533730
11.0,280.0,1808.4,1062.8,0.0,0.1575851666,0.0238747847,15091240.1,22.0,18000,2021-06-02 02:14:35.407081
11.0,289.2,1808.4,1062.8,0.0,0.1618181044,0.0261615148,15427284.1,22.0,18000,2021-06-02 02:14:36.473186
11.0,289.2,1894.1,1107.8,0.0,0.1608757679,0.0261615148,15423762.5,22.0,18000,2021-06-02 02:14:37.541189
11.0,375.8,3504.0,2217.7,270.6,0.2692212207,0.0453881597,19810094.6,22.0,18000,2021-06-02 02:14:38.607081
11.0,381.4,3504.0,2217.7,270.6,0.2760813854,0.0458984660,20208176.6,22.0,18000,2021-06-02 02:14:39.439603
11.0,387.0,3706.5,2346.5,384.3,0.2808132638,0.0458984660,20598827.2,22.0,18000,2021-06-02 02:14:40.523189
11.0,396.8,3845.7,2441.9,384.3,0.2905896887,0.0483515465,21321655.5,22.0,18000,2021-06-02 02:14:41.602141
11.0,408.7,3855.4,2448.3,384.3,0.2963415018,0.0523541431,21898058.9,22.0,18000,2021-06-02 02:14:42.671582
11.0,416.5,4017.1,2545.1,384.3,0.3025967413,0.0516376758,47401579.0,22.0,18000,2021-06-02 02:14:43.786623
11.0,476.6,5330.3,3516.6,747.3,0.4319587429,0.0769323965,48013288.3,22.0,18000,2021-06-02 02:14:44.330583
11.0,486.5,5689.1,3756.7,747.3,0.4422092888,0.0770250123,48947321.2,22.0,18000,2021-06-02 02:14:45.562583
11.0,489.6,6047.6,4001.1,747.3,0.4481016276,0.0787088934,49593617.5,22.0,18000,2021-06-02 02:14:46.642188
11.0,494.7,6072.6,4018.4,747.3,0.4476440440,0.0785806390,49570093.5,22.0,18000,2021-06-02 02:14:47.705881
11.0,535.4,7870.9,5302.3,747.3,0.5029091035,0.1442389618,70256873.5,22.0,18000,2021-06-02 02:14:48.778083
11.0,547.4,8222.1,5539.0,747.3,0.5175962910,0.1452909660,72851217.7,22.0,18000,2021-06-02 02:14:49.864449
11.0,554.8,8217.3,5535.7,747.3,0.5246918034,0.1478074182,74486956.6,22.0,18000,2021-06-02 02:14:50.435856
11.0,559.0,8408.9,5665.2,747.3,0.5257514303,0.1479454876,76498617.8,22.0,18000,2021-06-02 02:14:51.502082
11.0,575.0,8533.3,5749.2,747.3,0.5495023728,0.1536157242,81474855.6,22.0,18000,2021-06-02 02:14:52.735902
11.0,584.0,9036.4,6087.8,747.3,0.5718484952,0.1571092098,88526773.5,22.0,18000,2021-06-02 02:14:54.042996
11.0,617.0,9699.2,6581.8,741.2,0.6448793400,0.2328743303,92637410.6,22.0,18000,2021-06-02 02:14:55.115582
11.0,630.4,9727.0,6602.2,741.2,0.6579428787,0.2394373445,94979336.1,22.0,18000,2021-06-02 02:14:56.265692
11.0,639.5,9736.7,6607.4,741.2,0.6578091405,0.2394011337,95012800.0,22.0,18000,2021-06-02 02:14:56.559685
11.0,636.0,9985.1,6774.7,864.9,0.6580454157,0.2477854585,94354856.9,22.0,18000,2021-06-02 02:14:57.631717
11.0,718.0,10530.6,7317.5,1179.6,0.7701451960,0.4634306966,100305412.1,22.0,18000,2021-06-02 02:14:58.691095
11.0,728.3,10461.1,7271.2,1208.6,0.7752138021,0.4704987971,100379797.4,22.0,18000,2021-06-02 02:14:59.770582
11.0,730.4,10968.9,7626.0,1237.4,0.7917363953,0.4753932195,102736917.8,22.0,18000,2021-06-02 02:15:00.839083
11.0,736.3,11079.0,7704.3,1088.0,0.7993210673,0.4765519242,102694280.2,22.0,18000,2021-06-02 02:15:01.840583
11.0,740.9,10969.9,7629.5,1198.9,0.8283356655,0.5002706751,107542665.7,22.0,18000,2021-06-02 02:15:02.958082
11.0,803.3,11367.1,8066.6,1095.7,0.9065664863,0.6187187509,116679020.0,22.0,18000,2021-06-02 02:15:04.031324
11.0,824.1,11456.4,8142.4,1105.4,0.9215028451,0.6338209647,117285611.4,22.0,18000,2021-06-02 02:15:05.091084
11.0,843.9,12201.6,8740.8,1207.4,0.9369763741,0.6403211585,119932688.3,22.0,18000,2021-06-02 02:15:06.037394
11.0,845.2,12486.7,8987.9,1207.4,0.9471814201,0.6763929470,119331971.4,22.0,18000,2021-06-02 02:15:07.106081
11.0,837.8,12521.4,9018.7,1094.8,0.9419221304,0.6725998412,117435539.5,22.0,18000,2021-06-02 02:15:08.192133
11.0,944.9,12614.8,9091.5,1006.9,0.9552001190,0.6787463179,159843922.8,22.0,18000,2021-06-02 02:15:09.263582
11.0,952.7,12502.6,9015.7,1006.9,0.9832754948,0.7189589685,166509003.4,22.0,18000,2021-06-02 02:15:10.338279
11.0,952.2,12232.0,8844.2,1006.9,0.9921687216,0.7504808827,171804701.6,22.0,18000,2021-06-02 02:15:11.412582
11.0,967.0,12137.9,8829.2,1006.9,1.0080235186,0.7724827200,173919582.7,22.0,18000,2021-06-02 02:15:12.492380
11.0,960.0,12066.1,8790.5,1006.9,0.9782447555,0.7493375962,197165262.9,22.0,18000,2021-06-02 02:15:13.557240
11.0,976.2,11980.5,8723.7,1006.9,0.9868193422,0.7508748413,201482520.5,22.0,18000,2021-06-02 02:15:14.630151
11.0,971.7,11838.9,8639.9,1006.9,0.9979142549,0.7415394096,203348699.5,22.0,18000,2021-06-02 02:15:15.694655
11.0,932.2,11285.9,8224.5,1006.9,0.9857546284,0.7765800028,206192679.7,22.0,18000,2021-06-02 02:15:16.767637
11.0,927.5,10919.1,8005.7,1006.9,0.9798934918,0.7841140474,207799217.6,22.0,18000,2021-06-02 02:15:17.830228
11.0,917.9,10391.0,7318.4,994.1,0.9253773114,0.6748644322,230828724.0,22.0,18000,2021-06-02 02:15:18.843241
11.0,905.3,10062.4,7107.3,754.1,0.9185157739,0.6711986500,228323112.9,22.0,18000,2021-06-02 02:15:19.917808
11.0,887.7,9993.1,7055.0,758.5,0.8959739984,0.6807088092,234154559.4,22.0,18000,2021-06-02 02:15:20.998272
11.0,850.7,9620.7,6800.2,762.9,0.8598869668,0.6727991477,232053534.2,22.0,18000,2021-06-02 02:15:22.063781
11.0,861.4,9435.9,6673.6,690.1,0.8194409804,0.6730101968,229426808.9,22.0,18000,2021-06-02 02:15:23.137724
11.0,887.0,9104.1,6319.8,714.6,0.7804677042,0.6085996645,259069399.7,22.0,18000,2021-06-02 02:15:24.202771
11.0,893.6,8883.1,6148.4,714.6,0.7556577653,0.6130970400,264996390.5,22.0,18000,2021-06-02 02:15:25.277874
11.0,897.0,8799.6,6066.6,486.4,0.7237080021,0.6167974025,267126686.0,22.0,18000,2021-06-02 02:15:26.344917
11.0,908.2,8705.3,5962.3,486.4,0.7314408118,0.6499725905,271626917.1,22.0,18000,2021-06-02 02:15:27.422720
11.0,912.5,8779.1,6017.0,486.4,0.7317045055,0.6540465661,270921129.6,22.0,18000,2021-06-02 02:15:28.046081
11.0,886.8,8805.2,6016.4,471.4,0.6999807122,0.6312852121,287820865.5,22.0,18000,2021-06-02 02:15:29.248583
11.0,882.4,8745.6,5974.2,471.4,0.6995215921,0.6626081860,285423227.1,22.0,18000,2021-06-02 02:15:30.019081
11.0,0.0,0.1,0.1,0.0,0.0010109183,0.0000000000,13511960.8,22.0,19000,2021-06-02 02:16:30.138082
11.0,0.0,0.1,0.1,0.0,0.0010145083,0.0000000000,10751021.9,22.0,19000,2021-06-02 02:16:31.256582
11.0,0.0,0.1,0.1,0.0,0.0009964512,0.0000000000,4533255.6,22.0,19000,2021-06-02 02:16:32.332581
11.0,0.0,0.1,0.1,0.0,0.0009973869,0.0000000000,0.0,22.0,19000,2021-06-02 02:16:33.451731
11.0,26.5,166.9,83.5,0.0,0.0127326428,0.0000000000,253096.9,22.0,19000,2021-06-02 02:16:34.525584
11.0,26.5,175.8,88.0,0.0,0.0127325068,0.0000000000,253096.9,22.0,19000,2021-06-02 02:16:35.597635
11.0,26.5,196.9,98.6,0.0,0.0127208574,0.0000000000,253096.9,22.0,19000,2021-06-02 02:16:36.953583
11.0,26.5,196.9,98.6,0.0,0.0126996875,0.0000000000,253096.9,22.0,19000,2021-06-02 02:16:38.075661
11.0,112.7,703.8,366.1,0.0,0.0479464587,0.0000000000,1921943.4,22.0,19000,2021-06-02 02:16:39.143694
11.0,112.9,703.8,366.1,0.0,0.0480162179,0.0000000000,1923612.1,22.0,19000,2021-06-02 02:16:40.544581
11.0,114.3,703.8,366.1,0.0,0.0489629954,0.0000000000,1945309.3,22.0,19000,2021-06-02 02:16:40.832405
11.0,117.8,703.7,366.1,0.0,0.0504252940,0.0000000000,1976636.7,22.0,19000,2021-06-02 02:16:41.939588
11.0,125.3,784.5,417.8,0.0,0.0521165900,0.0000000000,2073334.4,22.0,19000,2021-06-02 02:16:43.017582
11.0,269.7,1610.8,963.8,344.4,0.1530688269,0.0165484339,12167225.5,22.0,19000,2021-06-02 02:16:44.097082
11.0,278.8,1619.1,968.9,344.4,0.1600085024,0.0165484339,12726969.7,22.0,19000,2021-06-02 02:16:45.168581
11.0,280.1,1622.7,971.2,344.4,0.1599982927,0.0165484339,12726969.7,22.0,19000,2021-06-02 02:16:45.650206
11.0,289.5,1685.3,1008.7,344.4,0.1620613948,0.0165484339,12777768.7,22.0,19000,2021-06-02 02:16:46.727081
11.0,298.3,1684.8,1010.0,344.4,0.1641337876,0.0165484339,12836445.9,22.0,19000,2021-06-02 02:16:47.793379
11.0,383.1,3513.9,2293.3,344.4,0.2461527380,0.1042405974,19885011.8,22.0,19000,2021-06-02 02:16:48.859081
11.0,397.1,3602.7,2352.1,344.4,0.2574421403,0.1201216286,21128848.0,22.0,19000,2021-06-02 02:16:49.865598
11.0,404.6,3761.1,2442.9,344.4,0.2638602471,0.1278873915,21722793.5,22.0,19000,2021-06-02 02:16:50.938782
11.0,409.1,3991.4,2603.8,344.4,0.2651891873,0.1280060744,21768734.0,22.0,19000,2021-06-02 02:16:52.141748
11.0,407.8,4075.4,2660.0,507.0,0.2653484849,0.1288299027,21829623.0,22.0,19000,2021-06-02 02:16:53.229582
11.0,481.3,5845.9,3899.8,867.1,0.3903539074,0.1987563934,42478096.9,22.0,19000,2021-06-02 02:16:54.085581
11.0,489.9,6081.2,4056.9,867.1,0.4015302678,0.1999935496,43122990.8,22.0,19000,2021-06-02 02:16:55.263338
11.0,501.4,6359.0,4241.1,973.4,0.4029554964,0.2001460321,43304447.4,22.0,19000,2021-06-02 02:16:56.340589
11.0,515.0,6460.8,4309.7,1082.1,0.4181530389,0.2034030008,45327559.1,22.0,19000,2021-06-02 02:16:57.418247
11.0,524.1,6454.9,4307.5,1082.1,0.4877576561,0.2581195459,74250495.3,22.0,19000,2021-06-02 02:16:58.492227
